kabupaten,bulan,tahun,alokasi_urea,distribusi_urea,alokasi_organik,distribusi_organik,alokasi_za,distribusi_za,alokasi_NPK,distribusi_NPK,curah_hujan,suhu,luas_panen_padi,produksi_padi_ton,luas_panen_jagung,produksi_jagung_ton,luas_panen_kedelai,produksi_kedelai_ton
Sampang,Agustus,2025,22956,5511.8,3339,149.22,0.0,0.0,20108,2809.6,1.88,28.07,6023,31921,1956,11617,"236,88","425,55"
Sampang,September,2025,17219,7452.6,3339,164.11,0.0,0.0,15108,4139.3,1.66,28.85,9566,50604,2181,13131,"332,63","597,57"
Sampang,Oktober,2025,17219,11897.8,3339,262.67,0.0,0.0,15108,7320.9,4.98,28.87,9566,50508,1716,10436,"211,25","379,51"
Sampang,November,2025,24219,16901.22,3339,351.25,0.0,0.0,13408,10899.64,11.09,27.46,7795,41079,1530,9198,"69,25","119,56"
Sampang,Desember,2025,23319,19641.56,3339,422.3,0.0,0.0,12913,12420.53,8.96,27.37,7795,41001,1584,9391,"6,83","11,59"
Sidoarjo,Januari,2023,9454,473.2,0,0.0,0.0,0.0,4306,191.4,8.62,26.23,5192,30217,236,1345,"0,97","1,40"
Sidoarjo,Februari,2023,9454,1279.4,0,0.0,0.0,0.0,4306,561.0,14.01,25.7,5192,30165,399,2276,"1,00","1,44"
Sidoarjo,Maret,2023,9454,1573.6,0,0.0,0.0,0.0,4306,704.5,11.16,26.34,6372,36957,326,1830,"1,48","2,18"
Sidoarjo,April,2023,9454,2269.1,0,0.0,0.0,0.0,4306,1022.3,10.01,26.82,6372,36893,194,1118,"2,41","3,55"
Sidoarjo,Mei,2023,9454,3959.6,0,0.0,0.0,0.0,4306,1733.4,2.27,27.21,4012,23189,227,1306,"5,12","7,54"
Sidoarjo,Juni,2023,9454,4863.8,0,0.0,0.0,0.0,4306,2084.0,0.11,27.56,4012,23149,293,1687,"9,12","13,43"
Sidoarjo,Juli,2023,9454,5488.1,0,0.0,0.0,0.0,4306,2430.9,1.3,26.82,4012,23109,232,1329,"13,25","20,44"
Sidoarjo,Agustus,2023,9454,5715.5,0,0.0,0.0,0.0,4306,2535.6,0.05,27.12,4012,23069,207,1160,"16,53","25,50"
Sidoarjo,September,2023,9454,5910.6,0,0.0,0.0,0.0,4306,2625.7,0.01,27.74,6372,36575,231,1301,"23,22","35,83"
Sidoarjo,Oktober,2023,9454,6293.3,0,0.0,0.0,0.0,4306,2861.9,0.03,29.46,6372,36511,202,1125,"14,68","22,65"
Sidoarjo,November,2023,9454,7136.8,0,0.0,0.0,0.0,4306,3254.3,2.52,29.4,5192,29698,182,1015,"4,79","7,05"
Sidoarjo,Desember,2023,9454,8087.8,0,0.0,0.0,0.0,4306,3665.7,8.7,27.94,5192,29646,173,977,"0,47","0,68"
Sidoarjo,Januari,2024,4902,3.1,0,0.0,0.0,0.0,2577,1.6,11.33,27.01,5269,30718,220,1253,"0,74","1,07"
Sidoarjo,Februari,2024,4902,392.2,0,0.0,0.0,0.0,2577,197.3,13.88,26.69,5269,30665,381,2179,"0,76","1,11"
Sidoarjo,Maret,2024,4902,779.3,0,0.0,0.0,0.0,2577,397.4,11.81,26.94,6467,37573,297,1723,"1,12","1,66"
Sidoarjo,April,2024,8386,1097.7,2,0.0,0.0,0.0,5510,559.4,9.72,27.51,6467,37508,194,1118,"1,80","2,67"
Sidoarjo,Mei,2024,8386,1244.6,2,0.0,0.0,0.0,5510,638.3,0.09,28.46,4072,23576,220,1263,"3,79","5,62"
Sidoarjo,Juni,2024,8386,2359.5,2,0.0,0.0,0.0,5510,1376.1,1.41,27.74,4072,23536,281,1620,"6,80","10,08"
Sidoarjo,Juli,2024,8386,3718.4,2,0.0,0.0,0.0,5510,2327.0,0.19,27.13,4072,23495,222,1276,"10,03","15,57"
Sidoarjo,Agustus,2024,8386,4640.0,2,0.0,0.0,0.0,5510,2983.3,0.03,27.64,4072,23454,192,1079,"12,63","19,61"
Sidoarjo,September,2024,8386,4777.9,2,0.0,0.0,0.0,5510,3081.6,0.1,28.81,6467,37185,223,1253,"17,66","27,43"
Sidoarjo,Oktober,2024,8586,5159.4,0,0.0,0.0,0.0,5510,3476.7,0.39,29.64,6467,37120,193,1113,"11,01","17,10"
Sidoarjo,November,2024,8586,5906.8,0,0.0,0.0,0.0,5510,4063.2,8.23,28.3,5269,30191,169,971,"3,55","5,27"
Sidoarjo,Desember,2024,8586,7500.5,0,0.0,0.0,0.0,5510,5190.5,14.68,26.78,5269,30138,165,934,"0,35","0,51"
Sidoarjo,Januari,2025,7549,67.3,347,0.0,0.0,0.0,4911,50.0,16.32,26.3,5347,31279,239,1364,"0,53","0,75"
Sidoarjo,Februari,2025,7549,603.6,0,0.0,0.0,0.0,4911,498.4,10.61,26.58,5347,31226,402,2297,"0,54","0,77"
Sidoarjo,Maret,2025,7549,1035.5,0,0.0,0.0,0.0,0,862.9,10.01,26.95,6563,38262,327,1896,"0,78","1,14"
Sidoarjo,April,2025,7549,1495.9,347,2.0,0.0,0.0,4911,1222.6,5.47,27.2,6563,38196,201,1159,"1,24","1,81"
Sidoarjo,Mei,2025,7549,1866.4,347,2.0,0.0,0.0,4911,1531.7,9.1,27.16,4132,24006,234,1345,"2,63","3,81"
Sidoarjo,Juni,2025,7549,2771.0,347,4.0,0.0,0.0,4911,2276.6,2.44,27.18,4132,23965,297,1713,"4,78","6,94"
Sidoarjo,Juli,2025,8661,3884.0,347,17.8,0.0,0.0,5989,3187.1,0.42,26.75,4132,23924,235,1349,"7,13","10,85"
Sidoarjo,Agustus,2025,8661,4612.5,347,17.8,0.0,0.0,5989,3807.2,1.47,27.29,4132,23882,203,1176,"8,95","13,63"
Sidoarjo,September,2025,8661,4917.4,347,17.8,345.0,0.0,6189,4040.6,0.77,28.59,6563,37868,235,1328,"12,36","18,82"
Sidoarjo,Oktober,2025,8661,5236.5,347,17.8,345.0,7.7,5689,4368.6,2.33,28.91,6563,37802,210,1212,"7,61","11,59"
Sidoarjo,November,2025,7161,6020.07,347,17.8,76.0,43.45,6189,5107.54,13.85,26.97,5347,30745,178,1023,"2,45","3,57"
Sidoarjo,Desember,2025,7861,7280.08,347,17.8,62.86,58.2,6259,6147.39,8.87,27.15,5347,30691,174,984,"0,24","0,35"
Situbondo,Januari,2023,33847,3634.4,0,0.0,0.0,0.0,21916,1657.8,14.85,26.25,4598,25105,1435,8238,"3,79","5,84"
Situbondo,Februari,2023,33847,6410.5,0,0.0,0.0,0.0,21916,3413.4,15.71,26.01,4598,25059,2515,14287,"3,96","6,10"
Situbondo,Maret,2023,33847,8553.8,0,0.0,0.0,0.0,21916,4889.0,10.57,26.38,5643,30697,1888,10744,"6,08","9,53"
Situbondo,April,2023,33847,10537.2,0,0.0,0.0,0.0,21916,6112.9,9.95,26.7,5643,30641,1314,7422,"10,19","15,98"
Situbondo,Mei,2023,33847,14946.5,0,0.0,0.0,0.0,21916,8546.7,3.11,26.99,3553,19257,1528,8620,"21,67","33,98"
Situbondo,Juni,2023,33847,16800.7,0,0.0,0.0,0.0,21916,9602.8,0.89,27.36,3553,19221,2010,11356,"37,51","58,82"
Situbondo,Juli,2023,33847,19136.7,0,0.0,0.0,0.0,21916,11476.8,1.22,26.8,3553,19186,1690,9495,"52,63","86,23"
Situbondo,Agustus,2023,33847,21147.3,0,0.0,0.0,0.0,21916,12844.6,0.05,26.75,3553,19150,1439,8160,"64,70","105,99"
Situbondo,September,2023,33847,23525.7,0,0.0,0.0,0.0,21916,14402.7,0.29,27.46,5643,30359,1671,9374,"92,52","151,57"
Situbondo,Oktober,2023,33847,25635.5,0,0.0,0.0,0.0,21916,15849.8,0.12,28.95,5643,30302,1302,7332,"60,54","99,18"
Situbondo,November,2023,33847,27751.1,0,0.0,0.0,0.0,21916,17633.5,3.6,29.14,4598,24645,1118,6385,"20,25","31,76"
Situbondo,Desember,2023,33847,29667.2,0,0.0,0.0,0.0,21916,19291.0,07.09,28.09,4598,24599,1158,6521,"1,98","3,04"
Situbondo,Januari,2024,17552,1391.5,0,0.0,0.0,0.0,11830,705.6,11.39,27.3,4666,25523,1326,7625,"2,68","4,15"
Situbondo,Februari,2024,17552,3800.7,0,0.0,0.0,0.0,11830,2092.9,14.49,27.07,4666,25476,2392,13586,"2,81","4,36"
Situbondo,Maret,2024,17552,5230.1,0,0.0,0.0,0.0,11830,2991.1,11.57,27.05,5727,31269,1877,10679,"4,28","6,75"
Situbondo,April,2024,29987,6423.2,185,0.0,0.0,0.0,25291,3776.8,8.56,27.47,5727,31154,1305,7371,"7,07","11,17"
Situbondo,Mei,2024,29987,8850.2,185,0.0,0.0,0.0,25291,5491.7,0.66,28.0,3606,19580,1466,8285,"14,92","23,55"
Situbondo,Juni,2024,29987,11164.0,185,0.0,0.0,0.0,25291,7549.5,1.67,27.45,3606,19544,1918,10834,"25,98","41,00"
Situbondo,Juli,2024,29987,13486.6,185,0.0,0.0,0.0,25291,10017.1,0.73,27.01,3606,19544,1609,9060,"37,04","61,05"
Situbondo,Agustus,2024,29987,16029.4,185,0.0,0.0,0.0,25291,12960.2,0.12,27.43,3606,19472,1331,7548,"45,97","75,77"
Situbondo,September,2024,29987,18336.4,185,0.0,0.0,0.0,25291,15755.5,0.57,28.62,5727,30868,1596,8969,"65,40","107,80"
Situbondo,Oktober,2024,30487,21267.3,0,0.0,0.0,0.0,25291,19120.7,01.03,29.5,5727,30811,1280,7205,"42,20","69,56"
Situbondo,November,2024,30487,24354.8,0,0.0,0.0,0.0,25291,22160.5,6.66,28.47,4666,25103,1061,6070,"13,96","22,04"
Situbondo,Desember,2024,30487,28312.6,0,0.0,0.0,0.0,25291,24749.9,21.65,26.71,4666,25009,1101,6201,"1,37","2,12"
Situbondo,Januari,2025,29950,1851.3,2,0.0,0.0,0.0,23947,1479.7,17.06,26.43,4735,25995,1453,8355,"1,82","2,77"
Situbondo,Februari,2025,29950,3288.4,0,0.0,0.0,0.0,23947,2673.0,9.11,26.65,4735,25947,2536,14407,"1,90","2,89"
Situbondo,Maret,2025,29950,4953.6,0,0.0,0.0,0.0,23947,4044.0,11.74,26.96,5812,31791,1955,11142,"2,85","4,41"
Situbondo,April,2025,29950,7059.8,4,0.0,0.0,0.0,23981,6015.0,07.08,27.07,5812,31733,1359,7694,"4,66","7,22"
Situbondo,Mei,2025,29950,9429.5,4,0.0,0.0,0.0,23981,8154.3,10.22,26.85,3659,19941,1572,8883,"9,86","15,27"
Situbondo,Juni,2025,29950,11311.7,4,0.0,0.0,0.0,23981,9753.8,2.14,26.91,3659,19904,2040,11528,"17,43","26,98"
Situbondo,Juli,2025,29950,14358.1,14,0.0,0.0,0.0,23981,12269.2,1.78,26.6,3659,19868,1713,9643,"25,13","40,67"
Situbondo,Agustus,2025,29950,16959.6,14,3.2,0.0,0.0,23981,14627.4,1.36,26.81,3659,19831,1457,8276,"31,12","50,36"
Situbondo,September,2025,29950,19442.8,14,4.0,1133.0,0.72,24381,16973.6,2.15,27.42,5812,31442,1704,9574,"43,69","70,70"
Situbondo,Oktober,2025,29950,22234.2,14,4.0,1133.0,23.21,24381,19494.6,4.11,27.98,5812,31384,1399,7893,"27,84","45,06"
Situbondo,November,2025,31050,25926.75,14,5.57,285.0,57.33,24381,22770.51,9.87,27.28,4735,25521,1125,6435,"9,21","14,26"
Situbondo,Desember,2025,31100,29226.39,14,7.0,287.0,102.29,25912,25629.51,09.03,27.13,4735,25474,1166,6575,"0,91","1,39"
Sumenep,Januari,2023,49807,5730.3,0,0.0,0.0,0.0,27655,1581.0,7.84,26.13,7964,44439,3135,19031,"14,85","25,16"
Sumenep,Februari,2023,49807,9200.7,0,0.0,0.0,0.0,27655,2970.3,10.17,25.98,7964,44359,5626,33924,"15,36","26,02"
Sumenep,Maret,2023,49807,12250.4,0,0.0,0.0,0.0,27655,4638.9,7.66,26.28,9774,54343,4244,25804,"22,95","39,57"
Sumenep,April,2023,49807,14074.3,0,0.0,0.0,0.0,27655,5772.8,9.72,26.46,9774,54245,2950,17818,"37,54","64,73"
Sumenep,Mei,2023,49807,17005.7,0,0.0,0.0,0.0,27655,7797.6,1.85,27.35,6154,34093,3298,19721,"79,41","136,92"
Sumenep,Juni,2023,49807,19064.1,0,0.0,0.0,0.0,27655,9078.2,0.19,27.55,6154,34031,4438,26408,"140,30","241,91"
Sumenep,Juli,2023,49807,20948.7,0,0.0,0.0,0.0,27655,10616.5,1.24,27.0,6154,33970,3724,22085,"203,91","365,85"
Sumenep,Agustus,2023,49807,22828.2,0,0.0,0.0,0.0,27655,11566.1,0.16,26.98,6154,33908,3146,18846,"254,64","456,87"
Sumenep,September,2023,49807,26200.5,0,0.0,0.0,0.0,27655,12823.5,0.12,27.52,9774,53757,3732,21982,"360,22","646,31"
Sumenep,Oktober,2023,49807,30230.9,0,0.0,0.0,0.0,27655,14450.0,0.2,28.88,9774,53659,3022,17979,"229,37","411,52"
Sumenep,November,2023,49807,35566.5,0,0.0,0.0,0.0,27655,16630.3,2.81,29.11,7964,43642,2574,15163,"74,57","128,57"
Sumenep,Desember,2023,49807,42195.2,0,0.0,0.0,0.0,27655,20056.9,07.04,27.5,7964,43563,2589,15480,"7,24","12,27"
Sumenep,Januari,2024,26590,1256.1,0,0.0,0.0,0.0,17354,542.7,12.15,26.69,8083,45183,2929,17782,"10,80","18,41"
Sumenep,Februari,2024,26590,2718.5,0,0.0,0.0,0.0,17354,1190.1,11.28,26.56,8083,45103,5404,32584,"11,23","19,14"
Sumenep,Maret,2024,26590,4476.2,0,0.0,0.0,0.0,17354,2108.6,8.39,26.97,9920,55353,4002,24374,"16,65","28,88"
Sumenep,April,2024,45444,5696.0,69,0.0,0.0,0.0,37094,2781.3,7.82,27.22,9920,55155,2783,16839,"26,85","46,56"
Sumenep,Mei,2024,45444,7644.1,69,0.0,0.0,0.0,37094,4097.3,0.84,28.28,6246,34665,3196,19146,"56,32","97,67"
Sumenep,Juni,2024,45444,10045.7,69,0.0,0.0,0.0,37094,5946.0,2.63,27.48,6246,34602,4269,25445,"100,14","173,65"
Sumenep,Juli,2024,45444,11911.1,69,0.0,0.0,0.0,37094,7586.9,0.93,26.92,6246,34602,3589,21285,"147,84","266,72"
Sumenep,Agustus,2024,45444,13686.1,69,0.0,0.0,0.0,37094,8850.5,0.11,27.45,6246,34477,3117,18701,"186,33","336,17"
Sumenep,September,2024,45444,16452.5,69,0.0,0.0,0.0,37094,10547.6,0.33,28.65,9920,54659,3500,21247,"262,32","473,28"
Sumenep,Oktober,2024,45444,20323.5,64,0.0,0.0,0.0,32404,13169.4,0.84,29.42,9920,54560,2820,16805,"164,75","297,23"
Sumenep,November,2024,45444,26256.6,64,0.0,0.0,0.0,32404,16481.1,8.94,27.67,8083,44456,2472,14561,"52,96","91,84"
Sumenep,Desember,2024,45444,34278.7,64,0.0,0.0,0.0,32404,20034.8,17.34,26.24,8083,44294,2486,14869,"5,15","8,78"
Sumenep,Januari,2025,38981,813.7,1337,0.0,0.0,0.0,30517,339.4,16.98,25.86,8202,46013,3167,19254,"7,10","11,88"
Sumenep,Februari,2025,38981,1670.2,0,0.0,0.0,0.0,30517,700.6,10.56,26.42,8202,45931,5652,34136,"7,33","12,28"
Sumenep,Maret,2025,38981,2920.9,0,0.0,0.0,0.0,30517,1242.6,10.37,26.75,10067,56274,4383,26690,"10,72","18,27"
Sumenep,April,2025,38981,3683.6,1337,3.45,0.0,0.0,30517,1778.8,8.47,26.85,10067,56173,3046,18426,"17,10","29,15"
Sumenep,Mei,2025,38981,5079.6,1337,61.13,0.0,0.0,30517,2936.6,10.09,26.89,6338,35302,3385,20279,"35,99","61,33"
Sumenep,Juni,2025,38981,5934.5,1337,78.87,0.0,0.0,30517,3708.7,2.89,27.13,6338,35239,4766,28407,"64,94","110,67"
Sumenep,Juli,2025,38981,7479.2,1337,124.83,0.0,0.0,30517,4876.8,2.55,26.9,6338,35175,3767,22377,"96,95","172,01"
Sumenep,Agustus,2025,38981,8520.9,1337,139.89,0.0,0.0,30517,5445.0,1.23,27.35,6338,35112,3178,19067,"121,93","216,32"
Sumenep,September,2025,30429,10738.1,1337,143.11,0.0,0.0,24517,6795.3,1.55,28.09,10067,55670,3684,22399,"169,43","300,61"
Sumenep,Oktober,2025,30429,15978.7,1337,168.03,0.0,0.0,23154,9593.5,5.54,28.0,10067,55569,3053,18193,"105,10","186,46"
Sumenep,November,2025,33029,24356.18,1337,179.45,0.0,0.0,21454,14060.38,11.87,26.58,8202,45193,2513,15253,"33,77","57,55"
Sumenep,Desember,2025,32029,30271.61,1337,285.0,0.0,0.0,18249,17656.77,11.88,26.43,8202,45111,2601,15578,"3,33","5,57"
Trenggalek,Januari,2023,13974,785.3,0,0.0,0.0,0.0,8272,474.5,5.96,26.03,2816,15037,739,4228,"11,20","19,00"
Trenggalek,Februari,2023,13974,1932.6,0,0.0,0.0,0.0,8272,1244.0,09.04,25.65,2816,15009,1281,7415,"11,14","18,90"
Trenggalek,Maret,2023,13974,3070.0,0,0.0,0.0,0.0,8272,1980.0,6.96,25.81,3456,18385,1005,5809,"16,23","28,03"
Trenggalek,April,2023,13974,3805.1,0,0.0,0.0,0.0,8272,2476.1,7.98,26.05,3456,18351,619,3551,"26,71","46,13"
Trenggalek,Mei,2023,13974,5302.9,0,0.0,0.0,0.0,8272,3417.3,3.95,25.37,2176,11532,747,4243,"58,47","100,97"
Trenggalek,Juni,2023,13974,6413.5,0,0.0,0.0,0.0,8272,4021.1,3.61,25.07,2176,11511,901,5153,"107,17","185,06"
Trenggalek,Juli,2023,13974,7613.1,0,0.0,0.0,0.0,8272,4815.6,4.32,23.76,2176,11489,713,4057,"157,32","282,68"
Trenggalek,Agustus,2023,13974,8729.1,0,0.0,0.0,0.0,8272,5440.8,1.25,23.68,2176,11467,646,3645,"191,80","344,65"
Trenggalek,September,2023,13974,9663.5,0,0.0,0.0,0.0,8272,5974.0,1.33,24.22,3456,18178,715,4025,"261,20","469,34"
Trenggalek,Oktober,2023,13974,10502.1,0,0.0,0.0,0.0,8272,6466.3,1.13,26.41,3456,18144,631,3536,"162,25","291,54"
Trenggalek,November,2023,13974,11572.3,0,0.0,0.0,0.0,8272,7019.8,3.51,26.96,2816,14755,552,3116,"53,07","91,65"
Trenggalek,Desember,2023,13974,12643.9,0,0.0,0.0,0.0,8272,7558.6,4.66,26.93,2816,14727,554,3181,"5,33","9,05"
Trenggalek,Januari,2024,7705,2.5,0,0.0,0.0,0.0,5327,1.5,8.75,26.61,2858,15290,692,3956,"8,18","13,95"
Trenggalek,Februari,2024,7705,545.9,0,0.0,0.0,0.0,5327,348.2,8.34,26.62,2858,15261,1232,7132,"8,18","13,97"
Trenggalek,Maret,2024,7705,1934.9,0,0.0,0.0,0.0,5327,1251.2,7.55,26.74,3507,18692,951,5497,"11,83","20,55"
Trenggalek,April,2024,13154,2655.9,621,0.0,0.0,0.0,11391,1732.9,7.88,26.44,3507,18657,621,3567,"19,18","33,31"
Trenggalek,Mei,2024,13154,3872.3,621,0.0,0.0,0.0,11391,2570.9,3.66,25.75,2208,11724,683,3884,"41,63","72,31"
Trenggalek,Juni,2024,13154,4971.7,621,0.0,0.0,0.0,11391,3371.1,3.11,25.55,2208,11702,869,4971,"76,83","133,44"
Trenggalek,Juli,2024,13154,5958.9,621,0.0,0.0,0.0,11391,4224.4,2.5,24.37,2208,11680,687,3914,"114,50","206,88"
Trenggalek,Agustus,2024,13154,6899.9,621,0.0,0.0,0.0,11391,5172.6,1.99,24.24,2208,11658,604,3409,"140,88","254,56"
Trenggalek,September,2024,13154,7990.2,621,0.0,0.0,0.0,11391,6310.3,3.42,25.48,3507,18481,690,3894,"191,03","345,16"
Trenggalek,Oktober,2024,13154,9622.8,347,25.31,0.0,0.0,11391,7971.2,3.69,26.22,3507,18446,628,3514,"117,00","211,40"
Trenggalek,November,2024,13154,11274.7,347,56.24,0.0,0.0,11391,9802.8,9.9,26.35,2858,15004,530,2995,"37,83","65,70"
Trenggalek,Desember,2024,13154,12371.3,346,60.0,0.0,0.0,11391,11168.8,11.69,26.15,2858,14975,533,3059,"3,81","6,50"
Trenggalek,Januari,2025,12518,537.9,2050,0.0,0.0,0.0,10684,441.0,12.26,25.75,2900,15573,757,4337,"5,73","9,61"
Trenggalek,Februari,2025,12518,1955.5,0,0.0,0.0,0.0,10684,1637.4,8.28,25.93,2900,15544,1306,7564,"5,71","9,57"
Trenggalek,Maret,2025,12518,2992.0,0,0.0,0.0,0.0,10684,2527.9,7.72,26.03,3559,19040,991,5736,"8,13","13,88"
Trenggalek,April,2025,12518,3835.8,2050,294.55,0.0,0.0,10723,3272.2,5.53,26.0,3559,19005,648,3724,"13,04","22,26"
Trenggalek,Mei,2025,12518,5284.8,2050,356.51,0.0,0.0,10723,4500.7,12.61,25.48,2241,11944,732,4165,"28,41","48,49"
Trenggalek,Juni,2025,12518,6444.5,2050,406.04,0.0,0.0,10723,5487.3,6.22,25.22,2241,11922,923,5290,"53,20","90,80"
Trenggalek,Juli,2025,14018,7613.2,2050,541.39,0.0,0.0,12595,6474.2,3.9,24.26,2241,11899,731,4165,"80,13","142,38"
Trenggalek,Agustus,2025,14018,8421.0,2050,613.91,0.0,0.0,12595,7199.3,6.18,24.75,2241,11877,662,3738,"98,42","174,87"
Trenggalek,September,2025,14018,9708.9,2050,710.76,0.0,0.0,12895,8392.1,5.92,25.15,3559,18827,737,4157,"131,75","234,11"
Trenggalek,Oktober,2025,14018,11002.5,2050,829.65,0.0,0.0,12895,9953.9,6.85,25.87,3559,18791,665,3851,"79,66","141,54"
Trenggalek,November,2025,14718,12474.65,2050,992.38,0.0,0.0,12895,11681.1,20.08,25.62,2900,15282,562,3177,"25,74","43,94"
Trenggalek,Desember,2025,14718,13308.22,2050,1105.52,0.0,0.0,12895,12697.18,5.61,26.44,2900,15254,564,3244,"2,63","4,41"
Tuban,Januari,2023,65727,5456.0,0,0.0,0.0,0.0,35039,2759.1,10.33,26.15,6776,39436,4605,29152,"2,69","4,40"
Tuban,Februari,2023,65727,12167.5,0,0.0,0.0,0.0,35039,6352.9,14.25,25.76,6776,39368,8236,52214,"2,72","4,43"
Tuban,Maret,2023,65727,18886.5,0,0.0,0.0,0.0,35039,10031.4,11.85,26.08,8316,48232,6401,40710,"4,16","6,91"
Tuban,April,2023,65727,23337.4,0,0.0,0.0,0.0,35039,12133.5,10.32,26.37,8316,48149,4180,26419,"7,20","11,96"
Tuban,Mei,2023,65727,29099.0,0,0.0,0.0,0.0,35039,15199.8,2.92,26.82,5236,30264,4702,29244,"15,94","26,48"
Tuban,Juni,2023,65727,33818.4,0,0.0,0.0,0.0,35039,17689.0,1.64,27.19,5236,30211,5952,37439,"28,22","46,88"
Tuban,Juli,2023,65727,37850.9,0,0.0,0.0,0.0,35039,20125.6,1.46,26.58,5236,30159,4703,29485,"39,11","67,71"
Tuban,Agustus,2023,65727,42246.1,0,0.0,0.0,0.0,35039,22370.7,0.3,26.65,5236,30107,4268,26673,"46,08","79,76"
Tuban,September,2023,65727,46163.9,0,0.0,0.0,0.0,35039,24353.4,1.35,27.19,8316,47733,4807,30524,"63,63","110,15"
Tuban,Oktober,2023,65727,51410.1,0,0.0,0.0,0.0,35039,26927.7,0.76,28.53,8316,47650,4170,25894,"41,58","71,99"
Tuban,November,2023,65727,57485.7,0,0.0,0.0,0.0,35039,29869.5,4.5,28.31,6776,38758,3537,21928,"14,31","23,78"
Tuban,Desember,2023,65727,63242.5,0,0.0,0.0,0.0,35039,33403.1,8.42,27.42,6776,38690,3562,22402,"1,46","2,38"
Tuban,Januari,2024,44186,1151.4,0,0.0,0.0,0.0,27897,717.1,10.62,26.64,6877,40092,4551,28808,"1,94","3,18"
Tuban,Februari,2024,44186,5439.4,0,0.0,0.0,0.0,27897,3296.2,16.02,26.57,6877,40024,7876,49932,"1,96","3,22"
Tuban,Maret,2024,44186,10857.1,0,0.0,0.0,0.0,27897,6615.3,10.15,26.78,8440,49036,6012,38294,"2,98","4,98"
Tuban,April,2024,75512,15206.9,0,0.0,0.0,0.0,59679,9101.0,11.14,26.88,8440,48952,3928,24863,"5,08","8,49"
Tuban,Mei,2024,75512,21392.6,0,0.0,0.0,0.0,59679,13192.7,2.25,27.63,5314,30768,4545,28271,"11,17","18,66"
Tuban,Juni,2024,75512,26880.4,0,0.0,0.0,0.0,59679,17458.6,2.26,27.07,5314,30714,5703,35929,"19,89","33,24"
Tuban,Juli,2024,75512,33279.4,0,0.0,0.0,0.0,59679,23278.5,1.35,26.71,5314,30661,4505,28293,"27,98","48,72"
Tuban,Agustus,2024,75512,39369.8,0,0.0,0.0,0.0,59679,29729.6,0.51,27.1,5314,30608,3967,24833,"33,30","57,97"
Tuban,September,2024,75512,47075.6,0,0.0,0.0,0.0,59679,37211.9,1.26,27.99,8440,48530,4619,29380,"45,76","79,67"
Tuban,Oktober,2024,75512,54435.1,0,0.0,0.0,0.0,59679,44346.8,1.8,28.73,8440,48445,4113,25584,"29,47","51,32"
Tuban,November,2024,75512,60861.5,0,0.0,0.0,0.0,59679,50727.2,10.5,27.29,6877,39405,3381,20965,"10,03","16,77"
Tuban,Desember,2024,75512,68627.1,0,0.0,0.0,0.0,59679,57011.5,14.31,26.62,6877,39336,3405,21418,"1,02","1,68"
Tuban,Januari,2025,74233,3441.5,18929,416.79,0.0,0.0,57312,2132.4,14.25,26.14,6979,40827,4664,29567,"1,34","2,16"
Tuban,Februari,2025,74233,7466.5,0,0.0,0.0,0.0,57312,5105.1,7.34,26.44,6979,40757,8307,52667,"1,35","2,18"
Tuban,Maret,2025,74233,14201.9,0,0.0,0.0,0.0,57312,10840.3,8.48,26.7,8565,49933,6629,42224,"2,02","3,32"
Tuban,April,2025,74233,20645.5,18929,4582.48,0.0,0.0,57312,16187.6,6.34,26.65,8565,49848,4328,27396,"3,41","5,60"
Tuban,Mei,2025,74233,27607.5,18929,6635.4,0.0,0.0,57312,22081.2,7.92,26.61,5393,31333,4704,30155,"7,53","12,35"
Tuban,Juni,2025,74233,32847.7,18929,7951.8,0.0,0.0,57312,26419.8,4.39,26.51,5393,31279,6037,38036,"13,59","22,31"
Tuban,Juli,2025,74733,39806.0,18929,9445.67,0.0,0.0,57312,32083.7,02.06,26.28,5393,31225,4769,29950,"19,34","33,09"
Tuban,Agustus,2025,74733,44639.7,18929,10439.13,0.0,0.0,57312,36305.6,2.84,26.63,5393,31171,4324,27071,"22,98","39,32"
Tuban,September,2025,74733,50338.8,18929,12252.44,0.0,0.0,58312,41257.4,3.41,27.15,8565,49420,4904,31190,"31,15","53,31"
Tuban,Oktober,2025,74733,57344.1,19637,14143.23,0.0,0.0,58312,47250.5,6.27,27.56,8565,49334,4224,26272,"19,81","33,89"
Tuban,November,2025,77233,66731.49,19637,16458.23,0.0,0.0,58312,54037.3,10.29,26.82,6979,40129,3680,23481,"6,75","11,07"
Tuban,Desember,2025,77733,74006.39,19693,18482.2,0.0,0.0,59210,58340.33,10.13,26.78,6979,40059,3586,22593,"0,70","1,12"
Tulungagung,Januari,2023,30499,3013.6,0,0.0,0.0,0.0,17504,2059.4,7.15,25.95,3014,16456,1236,7046,"7,60","13,07"
Tulungagung,Februari,2023,30499,6716.6,0,0.0,0.0,0.0,17504,4439.5,13.95,25.2,3014,16426,2170,12564,"7,50","12,89"
Tulungagung,Maret,2023,30499,8756.5,0,0.0,0.0,0.0,17504,5592.1,8.87,25.83,3699,20122,1757,9909,"10,95","19,16"
Tulungagung,April,2023,30499,10182.3,0,0.0,0.0,0.0,17504,6377.3,5.97,26.25,3699,20085,1113,6431,"18,23","31,90"
Tulungagung,Mei,2023,30499,12762.0,0,0.0,0.0,0.0,17504,7915.0,3.85,25.91,2329,12623,1266,7279,"40,38","70,66"
